Country,ISO3 Code,Date,Price (EUR/MWhe)
Ireland,IRL,2021-08-01,131.48
Ireland,IRL,2021-09-01,195.36
Ireland,IRL,2021-10-01,218.04
Ireland,IRL,2021-11-01,204.66
Ireland,IRL,2021-12-01,250.4
Ireland,IRL,2022-01-01,201.4
Ireland,IRL,2022-02-01,175.23
Ireland,IRL,2022-03-01,293.2
Ireland,IRL,2022-10-01,154.68
Ireland,IRL,2023-02-01,159.19
Italy,ITA,2015-01-01,51.6
Italy,ITA,2015-02-01,54.52
Italy,ITA,2015-03-01,49.94
Italy,ITA,2015-04-01,47.85
Italy,ITA,2015-05-01,47.27
Italy,ITA,2015-06-01,48.64
Italy,ITA,2015-07-01,67.72
Italy,ITA,2015-08-01,52.74
Italy,ITA,2015-09-01,49.45
Italy,ITA,2015-10-01,47.79
Italy,ITA,2015-11-01,55.17
Italy,ITA,2015-12-01,55.76
Italy,ITA,2016-01-01,46.47
Italy,ITA,2016-02-01,36.98
Italy,ITA,2016-03-01,35.24
Italy,ITA,2016-04-01,31.88
Italy,ITA,2016-05-01,34.32
Italy,ITA,2016-06-01,36.31
Italy,ITA,2016-07-01,42.88
Italy,ITA,2016-08-01,37.16
Italy,ITA,2016-09-01,42.92
Italy,ITA,2016-10-01,53.05
Italy,ITA,2016-11-01,58.31
Italy,ITA,2016-12-01,56.36
Italy,ITA,2017-01-01,72.09
Italy,ITA,2017-02-01,55.48
Italy,ITA,2017-03-01,44.41
Italy,ITA,2017-04-01,42.88
Italy,ITA,2017-05-01,43.02
Italy,ITA,2017-06-01,48.84
Italy,ITA,2017-07-01,50.32
Italy,ITA,2017-08-01,55.79
Italy,ITA,2017-09-01,48.59
Italy,ITA,2017-10-01,54.69
Italy,ITA,2017-11-01,65.77
Italy,ITA,2017-12-01,65.08
Italy,ITA,2018-01-01,48.96
Italy,ITA,2018-02-01,57.05
Italy,ITA,2018-03-01,56.8
Italy,ITA,2018-04-01,49.42
Italy,ITA,2018-05-01,53.5
Italy,ITA,2018-06-01,57.27
Italy,ITA,2018-07-01,62.73
Italy,ITA,2018-08-01,67.54
Italy,ITA,2018-09-01,76.24
Italy,ITA,2018-10-01,73.94
Italy,ITA,2018-11-01,66.6
Italy,ITA,2018-12-01,65.08
Italy,ITA,2019-01-01,67.65
Italy,ITA,2019-02-01,57.64
Italy,ITA,2019-03-01,52.83
Italy,ITA,2019-04-01,53.4
Italy,ITA,2019-05-01,50.67
Italy,ITA,2019-06-01,48.59
Italy,ITA,2019-07-01,52.35
Italy,ITA,2019-08-01,49.63
Italy,ITA,2019-09-01,51.18
Italy,ITA,2019-10-01,52.85
Italy,ITA,2019-11-01,48.17
Italy,ITA,2019-12-01,43.34
Italy,ITA,2020-01-01,47.46
Italy,ITA,2020-02-01,39.27
Italy,ITA,2020-03-01,31.98
Italy,ITA,2020-04-01,24.8
Italy,ITA,2020-05-01,21.78
Italy,ITA,2020-06-01,28.06
Italy,ITA,2020-07-01,38.0
Italy,ITA,2020-08-01,40.31
Italy,ITA,2020-09-01,48.77
Italy,ITA,2020-10-01,43.55
Italy,ITA,2020-11-01,48.77
Italy,ITA,2020-12-01,54.08
Italy,ITA,2021-01-01,60.7
Italy,ITA,2021-02-01,56.57
Italy,ITA,2021-03-01,60.41
Italy,ITA,2021-04-01,69.07
Italy,ITA,2021-05-01,69.94
Italy,ITA,2021-06-01,84.88
Italy,ITA,2021-07-01,102.72
Italy,ITA,2021-08-01,112.66
Italy,ITA,2021-09-01,158.75
Italy,ITA,2021-10-01,217.66
Italy,ITA,2021-11-01,226.02
Italy,ITA,2021-12-01,280.97
Italy,ITA,2022-01-01,224.49
Italy,ITA,2022-02-01,211.75
Italy,ITA,2022-03-01,307.99
Italy,ITA,2022-04-01,245.78
Italy,ITA,2022-05-01,230.05
Italy,ITA,2022-06-01,271.58
Italy,ITA,2022-07-01,441.74
Italy,ITA,2022-08-01,543.48
Italy,ITA,2022-09-01,429.21
Italy,ITA,2022-10-01,211.26
Italy,ITA,2022-11-01,224.72
Italy,ITA,2022-12-01,294.81
Italy,ITA,2023-01-01,174.44
Italy,ITA,2023-02-01,161.03
Italy,ITA,2023-03-01,136.25
Italy,ITA,2023-04-01,134.92
Lithuania,LTU,2015-01-01,39.78
Lithuania,LTU,2015-02-01,39.44
Lithuania,LTU,2015-03-01,32.21
Lithuania,LTU,2015-04-01,35.61
Lithuania,LTU,2015-05-01,37.35
Lithuania,LTU,2015-06-01,42.78
Lithuania,LTU,2015-07-01,44.25
Lithuania,LTU,2015-08-01,46.44
Lithuania,LTU,2015-09-01,44.27
Lithuania,LTU,2015-10-01,56.52
Lithuania,LTU,2015-11-01,45.84
Lithuania,LTU,2015-12-01,38.35
Lithuania,LTU,2016-01-01,50.31
Lithuania,LTU,2016-02-01,29.65
Lithuania,LTU,2016-03-01,30.79
Lithuania,LTU,2016-04-01,33.04
Lithuania,LTU,2016-05-01,32.87
Lithuania,LTU,2016-06-01,40.54
Lithuania,LTU,2016-07-01,39.22
Lithuania,LTU,2016-08-01,33.78
Lithuania,LTU,2016-09-01,34.04
Lithuania,LTU,2016-10-01,38.36
Lithuania,LTU,2016-11-01,40.57
Lithuania,LTU,2016-12-01,34.78
Lithuania,LTU,2017-01-01,36.89
Lithuania,LTU,2017-02-01,36.45
Lithuania,LTU,2017-03-01,31.26
Lithuania,LTU,2017-04-01,31.42
Lithuania,LTU,2017-05-01,32.45
Lithuania,LTU,2017-06-01,38.37
Lithuania,LTU,2017-07-01,36.29
Lithuania,LTU,2017-08-01,37.3
Lithuania,LTU,2017-09-01,37.78
Lithuania,LTU,2017-10-01,34.36
Lithuania,LTU,2017-11-01,36.2
Lithuania,LTU,2017-12-01,33.06
Lithuania,LTU,2018-01-01,37.62
Lithuania,LTU,2018-02-01,43.51
Lithuania,LTU,2018-03-01,46.08
Lithuania,LTU,2018-04-01,40.11
Lithuania,LTU,2018-05-01,43.76
Lithuania,LTU,2018-06-01,51.06
Lithuania,LTU,2018-07-01,54.57
Lithuania,LTU,2018-08-01,59.05
Lithuania,LTU,2018-09-01,59.07
Lithuania,LTU,2018-10-01,55.7
Lithuania,LTU,2018-11-01,55.42
Lithuania,LTU,2018-12-01,53.6
Lithuania,LTU,2019-01-01,56.53
Lithuania,LTU,2019-02-01,46.95
Lithuania,LTU,2019-03-01,39.97
Lithuania,LTU,2019-04-01,43.44
Lithuania,LTU,2019-05-01,44.14
Lithuania,LTU,2019-06-01,44.67
Lithuania,LTU,2019-07-01,48.99
Lithuania,LTU,2019-08-01,49.34
Lithuania,LTU,2019-09-01,48.8
Lithuania,LTU,2019-10-01,46.99
Lithuania,LTU,2019-11-01,44.7
Lithuania,LTU,2019-12-01,38.96
Lithuania,LTU,2020-01-01,30.82
Lithuania,LTU,2020-02-01,27.76
Lithuania,LTU,2020-03-01,23.97
Lithuania,LTU,2020-04-01,23.3
Lithuania,LTU,2020-05-01,24.52
Lithuania,LTU,2020-06-01,38.64
Lithuania,LTU,2020-07-01,31.77
Lithuania,LTU,2020-08-01,43.35
Lithuania,LTU,2020-09-01,39.44
Lithuania,LTU,2020-10-01,37.76
Lithuania,LTU,2020-11-01,41.19
Lithuania,LTU,2020-12-01,45.76
Lithuania,LTU,2021-01-01,53.66
Lithuania,LTU,2021-02-01,59.28
Lithuania,LTU,2021-03-01,47.99
Lithuania,LTU,2021-04-01,44.81
Lithuania,LTU,2021-05-01,50.38
Lithuania,LTU,2021-06-01,77.79
Lithuania,LTU,2021-07-01,88.25
Lithuania,LTU,2021-08-01,87.85
Lithuania,LTU,2021-09-01,123.93
Lithuania,LTU,2021-10-01,108.92
Lithuania,LTU,2021-11-01,127.91
Lithuania,LTU,2021-12-01,212.11
Lithuania,LTU,2022-01-01,146.01
Lithuania,LTU,2022-02-01,104.67
Lithuania,LTU,2022-03-01,170.06
Lithuania,LTU,2022-04-01,116.52
Lithuania,LTU,2022-05-01,164.86
Lithuania,LTU,2022-06-01,222.65
Lithuania,LTU,2022-07-01,305.38
Lithuania,LTU,2022-08-01,480.5
Lithuania,LTU,2022-09-01,359.38
Lithuania,LTU,2022-10-01,189.21
Lithuania,LTU,2022-11-01,226.87
Lithuania,LTU,2022-12-01,263.88
Lithuania,LTU,2023-01-01,103.17
Lithuania,LTU,2023-02-01,114.66
Lithuania,LTU,2023-03-01,88.59
Lithuania,LTU,2023-04-01,67.26
Luxembourg,LUX,2015-01-01,31.68
Luxembourg,LUX,2015-02-01,36.69
Luxembourg,LUX,2015-03-01,31.3
Luxembourg,LUX,2015-04-01,29.78
Luxembourg,LUX,2015-05-01,25.33
Luxembourg,LUX,2015-06-01,30.11
Luxembourg,LUX,2015-07-01,34.98
Luxembourg,LUX,2015-08-01,31.61
Luxembourg,LUX,2015-09-01,31.89
Luxembourg,LUX,2015-10-01,39.37
Luxembourg,LUX,2015-11-01,32.38
Luxembourg,LUX,2015-12-01,27.79
Luxembourg,LUX,2016-01-01,29.03
Luxembourg,LUX,2016-02-01,22.0
Luxembourg,LUX,2016-03-01,24.3
Luxembourg,LUX,2016-04-01,24.21
Luxembourg,LUX,2016-05-01,22.55
Luxembourg,LUX,2016-06-01,27.7
Luxembourg,LUX,2016-07-01,27.18
Luxembourg,LUX,2016-08-01,27.18
Luxembourg,LUX,2016-09-01,30.51
Luxembourg,LUX,2016-10-01,37.14
Luxembourg,LUX,2016-11-01,38.21
Luxembourg,LUX,2016-12-01,37.47
Luxembourg,LUX,2017-01-01,52.41
Luxembourg,LUX,2017-02-01,39.68
Luxembourg,LUX,2017-03-01,31.69
Luxembourg,LUX,2017-04-01,28.72
Luxembourg,LUX,2017-05-01,30.61
Luxembourg,LUX,2017-06-01,30.0
Luxembourg,LUX,2017-07-01,33.01
Luxembourg,LUX,2017-08-01,30.86
Luxembourg,LUX,2017-09-01,34.3
Luxembourg,LUX,2017-10-01,28.29
Luxembourg,LUX,2017-11-01,40.38
Luxembourg,LUX,2017-12-01,30.71
Luxembourg,LUX,2018-01-01,29.5
Luxembourg,LUX,2018-02-01,40.12
Luxembourg,LUX,2018-03-01,37.36
Luxembourg,LUX,2018-04-01,31.96
Luxembourg,LUX,2018-05-01,33.66
Luxembourg,LUX,2018-06-01,42.39
Luxembourg,LUX,2018-07-01,49.59
Luxembourg,LUX,2018-08-01,56.22
Luxembourg,LUX,2018-09-01,54.76
Luxembourg,LUX,2018-10-01,53.08
Luxembourg,LUX,2018-11-01,56.68
Luxembourg,LUX,2018-12-01,48.11
Luxembourg,LUX,2019-01-01,49.41
Luxembourg,LUX,2019-02-01,42.81
Luxembourg,LUX,2019-03-01,30.61
Luxembourg,LUX,2019-04-01,36.97
Luxembourg,LUX,2019-05-01,37.83
Luxembourg,LUX,2019-06-01,32.5
Luxembourg,LUX,2019-07-01,39.71
Luxembourg,LUX,2019-08-01,36.82
Luxembourg,LUX,2019-09-01,35.77
Luxembourg,LUX,2019-10-01,36.95
Luxembourg,LUX,2019-11-01,41.0
Luxembourg,LUX,2019-12-01,31.97
Luxembourg,LUX,2020-01-01,34.98
Luxembourg,LUX,2020-02-01,21.91
Luxembourg,LUX,2020-03-01,22.52
Luxembourg,LUX,2020-04-01,17.05
Luxembourg,LUX,2020-05-01,17.6
Luxembourg,LUX,2020-06-01,26.23
Luxembourg,LUX,2020-07-01,30.07
Luxembourg,LUX,2020-08-01,34.89
Luxembourg,LUX,2020-09-01,43.68
Luxembourg,LUX,2020-10-01,33.96
Luxembourg,LUX,2020-11-01,38.8
Luxembourg,LUX,2020-12-01,43.55
Luxembourg,LUX,2021-01-01,52.79
Luxembourg,LUX,2021-02-01,48.71
Luxembourg,LUX,2021-03-01,47.18
Luxembourg,LUX,2021-04-01,53.66
Luxembourg,LUX,2021-05-01,53.33
Luxembourg,LUX,2021-06-01,74.13
Luxembourg,LUX,2021-07-01,81.29
Luxembourg,LUX,2021-08-01,82.81
Luxembourg,LUX,2021-09-01,128.34
Luxembourg,LUX,2021-10-01,139.54
Luxembourg,LUX,2021-11-01,176.25
Luxembourg,LUX,2021-12-01,220.96
Luxembourg,LUX,2022-01-01,167.87
Luxembourg,LUX,2022-02-01,128.78
Luxembourg,LUX,2022-03-01,251.76
Luxembourg,LUX,2022-04-01,166.0
Luxembourg,LUX,2022-05-01,177.51
Luxembourg,LUX,2022-06-01,218.18
Luxembourg,LUX,2022-07-01,315.26
Luxembourg,LUX,2022-08-01,469.35
Luxembourg,LUX,2022-09-01,360.18
Luxembourg,LUX,2022-10-01,157.78
Luxembourg,LUX,2022-11-01,175.45
Luxembourg,LUX,2022-12-01,256.66
Luxembourg,LUX,2023-01-01,135.59
Luxembourg,LUX,2023-02-01,128.39
Luxembourg,LUX,2023-03-01,102.4
Luxembourg,LUX,2023-04-01,100.83
Latvia,LVA,2015-01-01,39.78
Latvia,LVA,2015-02-01,39.44
Latvia,LVA,2015-03-01,32.21
Latvia,LVA,2015-04-01,34.81
Latvia,LVA,2015-05-01,37.35
Latvia,LVA,2015-06-01,42.78
Latvia,LVA,2015-07-01,44.25
Latvia,LVA,2015-08-01,46.44
Latvia,LVA,2015-09-01,44.27
Latvia,LVA,2015-10-01,56.52
Latvia,LVA,2015-11-01,45.75
Latvia,LVA,2015-12-01,38.35
Latvia,LVA,2016-01-01,50.01
Latvia,LVA,2016-02-01,29.65
Latvia,LVA,2016-03-01,29.85
Latvia,LVA,2016-04-01,30.71
Latvia,LVA,2016-05-01,32.68
Latvia,LVA,2016-06-01,40.54
Latvia,LVA,2016-07-01,38.31
Latvia,LVA,2016-08-01,33.76
Latvia,LVA,2016-09-01,34.04
Latvia,LVA,2016-10-01,38.51
Latvia,LVA,2016-11-01,40.47
Latvia,LVA,2016-12-01,34.17
Latvia,LVA,2017-01-01,35.15
Latvia,LVA,2017-02-01,36.26
Latvia,LVA,2017-03-01,30.65
Latvia,LVA,2017-04-01,31.41
Latvia,LVA,2017-05-01,32.45
Latvia,LVA,2017-06-01,38.37
Latvia,LVA,2017-07-01,36.29
Latvia,LVA,2017-08-01,37.33
Latvia,LVA,2017-09-01,37.68
Latvia,LVA,2017-10-01,33.71
Latvia,LVA,2017-11-01,34.87
Latvia,LVA,2017-12-01,32.26
Latvia,LVA,2018-01-01,37.59
Latvia,LVA,2018-02-01,43.5
Latvia,LVA,2018-03-01,46.08
Latvia,LVA,2018-04-01,39.96
Latvia,LVA,2018-05-01,43.76
Latvia,LVA,2018-06-01,50.92
Latvia,LVA,2018-07-01,54.57
Latvia,LVA,2018-08-01,59.07
Latvia,LVA,2018-09-01,58.95
Latvia,LVA,2018-10-01,55.06
Latvia,LVA,2018-11-01,55.25
Latvia,LVA,2018-12-01,53.6
Latvia,LVA,2019-01-01,56.65
Latvia,LVA,2019-02-01,47.26
Latvia,LVA,2019-03-01,40.05
Latvia,LVA,2019-04-01,43.44
Latvia,LVA,2019-05-01,44.3
Latvia,LVA,2019-06-01,44.67
Latvia,LVA,2019-07-01,49.0
Latvia,LVA,2019-08-01,49.46
Latvia,LVA,2019-09-01,48.86
Latvia,LVA,2019-10-01,47.35
Latvia,LVA,2019-11-01,45.26
Latvia,LVA,2019-12-01,39.03
Latvia,LVA,2020-01-01,30.82
Latvia,LVA,2020-02-01,28.04
Latvia,LVA,2020-03-01,23.99
Latvia,LVA,2020-04-01,23.5
Latvia,LVA,2020-05-01,24.52
Latvia,LVA,2020-06-01,38.65
Latvia,LVA,2020-07-01,31.87
Latvia,LVA,2020-08-01,43.44
Latvia,LVA,2020-09-01,39.85
Latvia,LVA,2020-10-01,37.76
Latvia,LVA,2020-11-01,41.1
Latvia,LVA,2020-12-01,44.87
Latvia,LVA,2021-01-01,53.56
Latvia,LVA,2021-02-01,59.12
Latvia,LVA,2021-03-01,43.51
Latvia,LVA,2021-04-01,43.69
Latvia,LVA,2021-05-01,48.36
Latvia,LVA,2021-06-01,76.36
Latvia,LVA,2021-07-01,88.25
Latvia,LVA,2021-08-01,87.44
Latvia,LVA,2021-09-01,123.47
Latvia,LVA,2021-10-01,106.4
Latvia,LVA,2021-11-01,125.48
Latvia,LVA,2021-12-01,207.3
Latvia,LVA,2022-01-01,143.96
Latvia,LVA,2022-02-01,104.64
Latvia,LVA,2022-03-01,167.14
Latvia,LVA,2022-04-01,109.45
Latvia,LVA,2022-05-01,164.35
Latvia,LVA,2022-06-01,217.69
Latvia,LVA,2022-07-01,304.98
Latvia,LVA,2022-08-01,467.09
Latvia,LVA,2022-09-01,351.48
Latvia,LVA,2022-10-01,189.16
Latvia,LVA,2022-11-01,226.68
Latvia,LVA,2022-12-01,263.51
Latvia,LVA,2023-01-01,99.85
Latvia,LVA,2023-02-01,113.74
Latvia,LVA,2023-03-01,87.67
Latvia,LVA,2023-04-01,65.88
Netherlands,NLD,2015-01-01,41.18
Netherlands,NLD,2015-02-01,46.37
Netherlands,NLD,2015-03-01,42.18
Netherlands,NLD,2015-04-01,41.4
Netherlands,NLD,2015-05-01,37.34
Netherlands,NLD,2015-06-01,38.73
Netherlands,NLD,2015-07-01,42.19
Netherlands,NLD,2015-08-01,38.87
Netherlands,NLD,2015-09-01,39.65
Netherlands,NLD,2015-10-01,41.45
Netherlands,NLD,2015-11-01,38.44
Netherlands,NLD,2015-12-01,33.71
Netherlands,NLD,2016-01-01,31.56
Netherlands,NLD,2016-02-01,25.2
Netherlands,NLD,2016-03-01,26.14
Netherlands,NLD,2016-04-01,25.32
Netherlands,NLD,2016-05-01,27.2
Netherlands,NLD,2016-06-01,32.6
Netherlands,NLD,2016-07-01,33.07
Netherlands,NLD,2016-08-01,28.35
Netherlands,NLD,2016-09-01,32.87
Netherlands,NLD,2016-10-01,38.01
Netherlands,NLD,2016-11-01,42.85
Netherlands,NLD,2016-12-01,43.5
Netherlands,NLD,2017-01-01,50.76
Netherlands,NLD,2017-02-01,43.06
Netherlands,NLD,2017-03-01,34.53
Netherlands,NLD,2017-04-01,35.35
Netherlands,NLD,2017-05-01,35.06
Netherlands,NLD,2017-06-01,33.3
Netherlands,NLD,2017-07-01,34.46
Netherlands,NLD,2017-08-01,33.06
Netherlands,NLD,2017-09-01,38.75
Netherlands,NLD,2017-10-01,39.88
Netherlands,NLD,2017-11-01,47.27
Netherlands,NLD,2017-12-01,46.47
Netherlands,NLD,2018-01-01,38.8
Netherlands,NLD,2018-02-01,44.57
Netherlands,NLD,2018-03-01,51.82
Netherlands,NLD,2018-04-01,39.72
Netherlands,NLD,2018-05-01,47.08
Netherlands,NLD,2018-06-01,51.36
Netherlands,NLD,2018-07-01,53.3
Netherlands,NLD,2018-08-01,58.02
Netherlands,NLD,2018-09-01,63.32
Netherlands,NLD,2018-10-01,59.93
Netherlands,NLD,2018-11-01,62.29
Netherlands,NLD,2018-12-01,59.66
Netherlands,NLD,2019-01-01,58.3
Netherlands,NLD,2019-02-01,46.85
Netherlands,NLD,2019-03-01,40.5
Netherlands,NLD,2019-04-01,40.84
Netherlands,NLD,2019-05-01,40.19
Netherlands,NLD,2019-06-01,36.23
Netherlands,NLD,2019-07-01,39.62
Netherlands,NLD,2019-08-01,37.41
Netherlands,NLD,2019-09-01,36.58
Netherlands,NLD,2019-10-01,37.96
Netherlands,NLD,2019-11-01,42.71
Netherlands,NLD,2019-12-01,37.4
Netherlands,NLD,2020-01-01,37.07
Netherlands,NLD,2020-02-01,29.55
Netherlands,NLD,2020-03-01,24.75
Netherlands,NLD,2020-04-01,18.97
Netherlands,NLD,2020-05-01,17.67
Netherlands,NLD,2020-06-01,26.26
Netherlands,NLD,2020-07-01,29.35
Netherlands,NLD,2020-08-01,34.07
Netherlands,NLD,2020-09-01,42.6
Netherlands,NLD,2020-10-01,37.11
Netherlands,NLD,2020-11-01,41.05
Netherlands,NLD,2020-12-01,48.28
Netherlands,NLD,2021-01-01,53.62
Netherlands,NLD,2021-02-01,49.23
Netherlands,NLD,2021-03-01,48.89
Netherlands,NLD,2021-04-01,53.87
Netherlands,NLD,2021-05-01,56.12
Netherlands,NLD,2021-06-01,76.51
Netherlands,NLD,2021-07-01,82.58
Netherlands,NLD,2021-08-01,86.66
Netherlands,NLD,2021-09-01,136.39
Netherlands,NLD,2021-10-01,163.81
Netherlands,NLD,2021-11-01,186.3
Netherlands,NLD,2021-12-01,237.8
Netherlands,NLD,2022-01-01,189.24
Netherlands,NLD,2022-02-01,168.29
Netherlands,NLD,2022-03-01,261.03
Netherlands,NLD,2022-04-01,195.31
Netherlands,NLD,2022-05-01,181.4
Netherlands,NLD,2022-06-01,210.7
Netherlands,NLD,2022-07-01,306.86
Netherlands,NLD,2022-08-01,447.25
Netherlands,NLD,2022-09-01,340.89
Netherlands,NLD,2022-10-01,155.51
Netherlands,NLD,2022-11-01,179.48
Netherlands,NLD,2022-12-01,258.49
Netherlands,NLD,2023-01-01,126.13
Netherlands,NLD,2023-02-01,134.91
Netherlands,NLD,2023-03-01,104.44
Netherlands,NLD,2023-04-01,98.71
Norway,NOR,2015-01-01,29.19
Norway,NOR,2015-02-01,28.46
Norway,NOR,2015-03-01,24.94
Norway,NOR,2015-04-01,25.0
Norway,NOR,2015-05-01,22.05
Norway,NOR,2015-06-01,13.71
Norway,NOR,2015-07-01,8.94
Norway,NOR,2015-08-01,11.69
Norway,NOR,2015-09-01,15.19
Norway,NOR,2015-10-01,21.45
Norway,NOR,2015-11-01,24.25
Norway,NOR,2015-12-01,17.81
Norway,NOR,2016-01-01,27.91
Norway,NOR,2016-02-01,19.19
Norway,NOR,2016-03-01,21.38
Norway,NOR,2016-04-01,21.83
Norway,NOR,2016-05-01,22.74
Norway,NOR,2016-06-01,25.42
Norway,NOR,2016-07-01,24.74
Norway,NOR,2016-08-01,23.63
Norway,NOR,2016-09-01,24.21
Norway,NOR,2016-10-01,31.96
Norway,NOR,2016-11-01,38.04
Norway,NOR,2016-12-01,31.39
Norway,NOR,2017-01-01,29.97
Norway,NOR,2017-02-01,31.32
Norway,NOR,2017-03-01,30.04
Norway,NOR,2017-04-01,28.96
Norway,NOR,2017-05-01,27.96
Norway,NOR,2017-06-01,23.7
Norway,NOR,2017-07-01,24.98
Norway,NOR,2017-08-01,26.09
Norway,NOR,2017-09-01,30.35
Norway,NOR,2017-10-01,27.77
Norway,NOR,2017-11-01,31.48
Norway,NOR,2017-12-01,30.7
Norway,NOR,2018-01-01,32.16
Norway,NOR,2018-02-01,38.34
Norway,NOR,2018-03-01,43.6
Norway,NOR,2018-04-01,38.9
Norway,NOR,2018-05-01,33.58
Norway,NOR,2018-06-01,44.79
Norway,NOR,2018-07-01,51.76
Norway,NOR,2018-08-01,50.97
Norway,NOR,2018-09-01,46.99
Norway,NOR,2018-10-01,41.95
Norway,NOR,2018-11-01,47.66
Norway,NOR,2018-12-01,51.48
Norway,NOR,2019-01-01,54.4
Norway,NOR,2019-02-01,45.95
Norway,NOR,2019-03-01,41.68
Norway,NOR,2019-04-01,41.34
Norway,NOR,2019-05-01,39.13
Norway,NOR,2019-06-01,28.51
Norway,NOR,2019-07-01,34.79
Norway,NOR,2019-08-01,35.36
Norway,NOR,2019-09-01,31.21
Norway,NOR,2019-10-01,36.63
Norway,NOR,2019-11-01,41.86
Norway,NOR,2019-12-01,37.14
Norway,NOR,2020-01-01,24.2
Norway,NOR,2020-02-01,12.86
Norway,NOR,2020-03-01,8.37
Norway,NOR,2020-04-01,4.69
Norway,NOR,2020-05-01,7.77
Norway,NOR,2020-06-01,2.1
Norway,NOR,2020-07-01,1.88
Norway,NOR,2020-08-01,4.67
Norway,NOR,2020-09-01,9.21
Norway,NOR,2020-10-01,12.33
Norway,NOR,2020-11-01,4.86
Norway,NOR,2020-12-01,17.95
Norway,NOR,2021-01-01,45.79
Norway,NOR,2021-02-01,48.01
Norway,NOR,2021-03-01,35.6
Norway,NOR,2021-04-01,38.2
Norway,NOR,2021-05-01,43.4
Norway,NOR,2021-06-01,41.71
Norway,NOR,2021-07-01,48.64
Norway,NOR,2021-08-01,63.86
Norway,NOR,2021-09-01,85.25
Norway,NOR,2021-10-01,70.33
Norway,NOR,2021-11-01,82.16
Norway,NOR,2021-12-01,135.92
Norway,NOR,2022-01-01,101.33
Norway,NOR,2022-02-01,84.58
Norway,NOR,2022-03-01,131.45
Norway,NOR,2022-04-01,127.81
Norway,NOR,2022-05-01,106.69
Norway,NOR,2022-06-01,104.0
Norway,NOR,2022-07-01,128.94
Norway,NOR,2022-08-01,246.07
Norway,NOR,2022-09-01,238.52
Norway,NOR,2022-10-01,89.32
Norway,NOR,2022-11-01,88.74
Norway,NOR,2022-12-01,217.2
Norway,NOR,2023-01-01,97.09
Norway,NOR,2023-02-01,80.8
Norway,NOR,2023-03-01,82.45
Norway,NOR,2023-04-01,79.47
Poland,POL,2015-01-01,34.34
Poland,POL,2015-02-01,36.23
Poland,POL,2015-03-01,32.64
Poland,POL,2015-04-01,34.04
Poland,POL,2015-05-01,39.07
Poland,POL,2015-06-01,38.87
Poland,POL,2015-07-01,40.05
Poland,POL,2015-08-01,42.34
Poland,POL,2015-09-01,41.59
Poland,POL,2015-10-01,38.89
Poland,POL,2015-11-01,34.9
Poland,POL,2015-12-01,33.87
Poland,POL,2016-01-01,38.45
Poland,POL,2016-02-01,31.7
Poland,POL,2016-03-01,32.69
Poland,POL,2016-04-01,35.9
Poland,POL,2016-05-01,33.47
Poland,POL,2016-06-01,45.23
Poland,POL,2016-07-01,34.62
Poland,POL,2016-08-01,32.41
Poland,POL,2016-09-01,34.69
Poland,POL,2016-10-01,38.58
Poland,POL,2016-11-01,36.8
Poland,POL,2016-12-01,34.56
Poland,POL,2017-01-01,36.75
Poland,POL,2017-02-01,36.04
Poland,POL,2017-03-01,34.39
Poland,POL,2017-04-01,33.16
Poland,POL,2017-05-01,35.5
Poland,POL,2017-06-01,36.06
Poland,POL,2017-07-01,36.39
Poland,POL,2017-08-01,38.46
Poland,POL,2017-09-01,39.51
Poland,POL,2017-10-01,40.06
Poland,POL,2017-11-01,39.53
Poland,POL,2017-12-01,35.49
Poland,POL,2018-01-01,38.84
Poland,POL,2018-02-01,44.51
Poland,POL,2018-03-01,48.79
Poland,POL,2018-04-01,43.18
Poland,POL,2018-05-01,51.2
Poland,POL,2018-06-01,52.89
Poland,POL,2018-07-01,52.62
Poland,POL,2018-08-01,59.47
Poland,POL,2018-09-01,63.12
Poland,POL,2018-10-01,58.91
Poland,POL,2018-11-01,58.68
Poland,POL,2018-12-01,53.38
Poland,POL,2019-01-01,56.14
Poland,POL,2019-02-01,49.48
Poland,POL,2019-03-01,46.56
Poland,POL,2019-04-01,53.2
Poland,POL,2019-05-01,55.4
Poland,POL,2019-06-01,58.34
Poland,POL,2019-07-01,56.5
Poland,POL,2019-08-01,61.56
Poland,POL,2019-09-01,55.99
Poland,POL,2019-10-01,53.17
Poland,POL,2019-11-01,50.32
Poland,POL,2019-12-01,44.55
Poland,POL,2020-01-01,44.14
Poland,POL,2020-02-01,40.87
Poland,POL,2020-03-01,36.94
Poland,POL,2020-04-01,33.3
Poland,POL,2020-05-01,38.55
Poland,POL,2020-06-01,48.39
Poland,POL,2020-07-01,48.98
Poland,POL,2020-08-01,52.29
Poland,POL,2020-09-01,53.74
Poland,POL,2020-10-01,52.19
Poland,POL,2020-11-01,53.55
Poland,POL,2020-12-01,56.65
Poland,POL,2021-01-01,54.79
Poland,POL,2021-02-01,58.89
Poland,POL,2021-03-01,59.63
Poland,POL,2021-04-01,59.36
Poland,POL,2021-05-01,65.65
Poland,POL,2021-06-01,76.23
Poland,POL,2021-07-01,82.34
Poland,POL,2021-08-01,82.4
Poland,POL,2021-09-01,102.24
Poland,POL,2021-10-01,103.23
Poland,POL,2021-11-01,117.8
Poland,POL,2021-12-01,179.38
Poland,POL,2022-01-01,143.99
Poland,POL,2022-02-01,116.81
Poland,POL,2022-03-01,141.33
